,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_condition_subj.2018,0.28761746102468,0.077719864447586731,0.13715257751807247,0.23510057854339686,0.2863264643900898,0.34041114041237652,0.43834097175476006,0.00086749376171761021
z_condition_subj.2019,0.080428870253455534,0.077632371247952067,-0.074633867631576159,0.030014362495173624,0.080150570140908539,0.13299619157392312,0.23116657932552082,0.00085127974925615466
z_condition_subj.2020,0.26577051656679335,0.083965107094682578,0.099086182471244288,0.21025212325502468,0.26513047411476764,0.32221296061457638,0.43390913066415371,0.00097853868254890925
z_condition_subj.2021,0.13092676911402551,0.07901460702900312,-0.02292222893620538,0.077435755714804003,0.13078398934412494,0.18468832987885955,0.28720335226935878,0.00077262588300071257
z_condition_subj.2022,-0.034528351038312768,0.077486600208515569,-0.18737319202228947,-0.086753794724740319,-0.033651431444412461,0.018213590542611235,0.11490530237324664,0.00080015426259428027
z_condition_subj.2024,0.095204936033773752,0.077004162010798072,-0.054610183944031984,0.043172915309210469,0.096171368835350199,0.14694976527545245,0.24648621530519463,0.00088218880217080385
z_condition_subj.2027,0.1500942073259347,0.076435088810933527,0.0026645452709497253,0.099054239618204989,0.14894880249724737,0.20293743796326369,0.30075206385000902,0.00099163866473844027
z_condition_subj.2028,0.14293546418282779,0.077112813525684248,-0.0064067468451164955,0.090082507335115108,0.14303221742080563,0.19581987348779922,0.29589826411989756,0.0007199920743480643
z_condition_subj.2029,-0.046081625011793644,0.079991133493360261,-0.2048047293851244,-0.099690757892661144,-0.046623369029669223,0.0077301881736756284,0.1122008688012493,0.00082989096836797263
z_condition_subj.2030,0.038436924762884551,0.080164804511095256,-0.11948725320279126,-0.015769265562376893,0.039317859881681266,0.091870042159360898,0.19474505041428969,0.00087857614145112474
z_condition_subj.2031,0.10815393842442042,0.077191386561018108,-0.042596667531159385,0.057774122393467991,0.10798442003910468,0.16017491162874814,0.26057925974924856,0.00085107720215336165
z_condition_subj.2032,0.11810994970381153,0.07764829667486961,-0.031496069063063972,0.065587861795656177,0.11798672986515146,0.17037962170427023,0.2681657096074786,0.00083460113517538274
z_condition_subj.2033,-0.021612370420670542,0.077772295628550023,-0.17450062301581776,-0.073823216896483773,-0.021636976563739335,0.030804161428026777,0.13250971849245219,0.00083750273353210957
z_condition_subj.2034,0.43433674731297073,0.090156935866160276,0.25989897423004338,0.37286792466360813,0.43477608379006716,0.49544925241912774,0.60995674484112561,0.0011353607498265346
z_condition_subj.2035,0.068077271306704656,0.081067157957880831,-0.090486992808018196,0.013309607848769715,0.067995972612351741,0.12308223975505439,0.22670603165057784,0.00086262224782960217
z_condition_subj.2036,0.34325236457806274,0.079791923804117149,0.18777243142406216,0.28936099389955661,0.34294145847182883,0.39700496756905135,0.49927643612843242,0.00079973715424617835
z_condition_subj.2038,0.37712930231044012,0.0857800734727963,0.20946310700489507,0.31936811277623389,0.37575603780110844,0.43391904012363769,0.54629136962348823,0.00098406322164772933
z_condition_subj.2039,-0.067423888770418161,0.079974364351847446,-0.22544644351511861,-0.12113365425317413,-0.066473912019395634,-0.01210682220738879,0.088069102501413921,0.00095158121142413477
z_condition_subj.2040,0.12085434960988332,0.075567740963890725,-0.028600157128421483,0.069513692557448839,0.12014464967469454,0.17244728134355647,0.26931584282941368,0.00083977791783263584
z_condition_subj.2041,-0.0086209117310679182,0.079320866613243765,-0.16632307736287544,-0.061636617140568048,-0.0080695002645391339,0.044804756713022337,0.14790650397573935,0.00094408337690263613
z_condition_subj.2042,0.058854670609805426,0.076749550424960955,-0.093155925999626285,0.0082217559876215374,0.058700884452780419,0.11077802283846454,0.21018237171863527,0.0008780232830074852
z_condition_subj.2043,-0.037721211279796725,0.08045343858907418,-0.19518026559020754,-0.093312970511373092,-0.038055994810103966,0.017343908230773863,0.12245698692134549,0.00080718023138015029
z_condition_subj.2044,0.25722010416174113,0.081310643948963507,0.097239257579481195,0.20259953730151298,0.25630823648444273,0.31275225383976907,0.41848427199127525,0.00087225721556082796
z_condition_subj.2045,0.12157907129025064,0.07885674911105045,-0.03595156902018537,0.068319664067595001,0.12216120489868561,0.17508808775364493,0.27649980701205396,0.00077525237041225895
z_condition_subj.2046,-0.087649839267547158,0.084199699510124126,-0.25439515686647607,-0.1446451959666254,-0.08576529292017375,-0.030836791057863078,0.07659451285825486,0.00096377499777871808
z_condition_subj.2047,0.42527377695578911,0.089343425330268858,0.25207632405932934,0.36462399341837703,0.4245309783107003,0.48496755831621019,0.60184357629713947,0.0011430336622188372
